"MUNDISSEC","total_len","lcc_len","connectivity","year"
"08019304029",46.716231936189,0,0,2019
"08019304030",277.593292358998,122.427240332286,0.441030974818934,2019
"08019304031",244.855230846787,244.855230846787,1,2019
"08019304032",241.869027088711,241.869027088711,1,2019
"08019304034",333.131058189623,0,0,2019
"08019304041",178.998235430278,0,0,2019
"08019304042",41.418609024998,0,0,2019
"08019304043",213.479449401738,0,0,2019
"08019304046",433.763773637471,0,0,2019
"08019304047",1551.81349577586,0,0,2019
"08019304049",1249.55289051213,389.54561682925,0.311748001854963,2019
"08019304050",143.697073482966,143.697073482966,1,2019
"08019304052",576.516802763905,400.207889300987,0.694182524051914,2019
"08019304053",2401.05935938159,182.377348945463,0.0759570346450892,2019
"08019304054",481.376374925657,0,0,2019
"08019304055",442.044609225849,0,0,2019
"08019304084",53.2881204776638,0,0,2019
"08019305005",950.630101298232,0,0,2019
"08019305006",30.0962336158201,0,0,2019
"08019305011",17.1820015324222,0,0,2019
"08019305012",372.61600470431,0,0,2019
"08019305021",305.302065970136,305.302065970136,1,2019
"08019305022",148.286809241232,148.286809241232,1,2019
"08019305024",141.236497209954,141.236497209954,1,2019
"08019305046",208.639369511966,208.639369511966,1,2019
"08019305047",183.013249639582,183.013249639582,1,2019
"08019305048",203.60437839084,203.60437839084,1,2019
"08019305049",195.993779287098,195.993779287098,1,2019
"08019305053",108.045571540087,108.045571540087,1,2019
"08019305054",353.937791589544,353.937791589544,1,2019
"08019305055",190.065372162845,190.065372162845,1,2019
"08019305056",897.867686328519,897.867686328519,1,2019
"08019305057",490.624247743846,490.624247743846,1,2019
"08019305058",262.488722608754,262.488722608754,1,2019
"08019305059",722.858196726864,722.858196726864,1,2019
"08019305060",90.5050128962971,90.5050128962971,1,2019
"08019305061",203.153785621634,203.153785621634,1,2019
"08019305065",148.301671116468,148.301671116468,1,2019
"08019305066",149.371171143729,149.371171143729,1,2019
"08019305067",565.930275237163,565.930275237163,1,2019
"08019305068",91.8119326531811,91.8119326531811,1,2019
"08019306006",377.856129594549,0,0,2019
"08019306007",390.517486167604,0,0,2019
"08019306010",46.8931539653557,0,0,2019
"08019306011",240.495016717894,0,0,2019
"08019306012",324.827086189366,0,0,2019
"08019306024",162.990162466371,162.990162466371,1,2019
"08019306025",222.774521096592,222.774521096592,1,2019
"08019306044",356.779660780295,356.779660780295,1,2019
"08019306045",47.0180047322631,47.0180047322631,1,2019
"08019306058",1.01203996885157,1.01203996885157,1,2019
"08019306060",48.8929462756062,48.8929462756062,1,2019
"08019306063",137.406805621274,137.406805621274,1,2019
"08019306064",291.104966248842,291.104966248842,1,2019
"08019306065",152.454938675121,152.454938675121,1,2019
"08019306067",133.857552549794,133.857552549794,1,2019
"08019306068",260.072129501672,260.072129501672,1,2019
"08019306069",134.419619764473,134.419619764473,1,2019
"08019306077",368.041186017139,368.041186017139,1,2019
"08019306081",98.4029185345446,98.4029185345446,1,2019
"08019307001",261.291267888148,261.291267888148,1,2019
"08019307002",585.496480408757,585.496480408757,1,2019
"08019307003",184.881726463906,184.881726463906,1,2019
"08019307005",126.37059997895,126.37059997895,1,2019
"08019307006",330.112729871129,330.112729871129,1,2019
"08019307007",38.3713532265644,38.3713532265644,1,2019
"08019307010",133.941752234649,133.941752234649,1,2019
"08019307011",190.742327580315,190.742327580315,1,2019
"08019307016",99.6168201838604,99.6168201838604,1,2019
"08019307017",193.427947162868,193.427947162868,1,2019
"08019307018",308.028962714847,308.028962714847,1,2019
"08019307019",294.442764964454,294.442764964454,1,2019
"08019307033",168.261928362979,168.261928362979,1,2019
"08019307034",232.539233833642,232.539233833642,1,2019
"08019307036",14.3251821703837,14.3251821703837,1,2019
"08019307037",113.533746381666,113.533746381666,1,2019
"08019307038",423.539655901204,0,0,2019
"08019307042",187.600581838141,187.600581838141,1,2019
"08019307044",142.036605199396,142.036605199396,1,2019
"08019307045",288.871033135366,288.871033135366,1,2019
"08019307073",0.683353073493157,0,0,2019
"08019307084",2.38122785687139,0,0,2019
"08019307098",415.150278953764,0,0,2019
"08019307101",2381.31058943095,0,0,2019
"08019307102",1053.17560190854,0,0,2019
"08019307103",276.913361708443,0,0,2019
"08019307112",704.208446312779,0,0,2019
"08019307118",101.156912641766,0,0,2019
"08019308012",644.581980062832,346.978738817984,0.538300401733479,2019
"08019308013",276.426687141735,11.1092637840634,0.0401888251056136,2019
"08019308014",271.514254881945,271.514254881945,1,2019
"08019308018",112.438575937193,112.438575937193,1,2019
"08019308019",262.757640512044,262.757640512044,1,2019
"08019308022",173.491835831019,20.1464096312589,0.116123099019377,2019
"08019308024",134.279908196935,134.279908196935,1,2019
"08019308025",3.7680632307553,3.7680632307553,1,2019
"08019308027",254.315742782811,0,0,2019
"08019308028",246.01143175164,0,0,2019
"08019308029",160.199725628076,88.4289599529287,0.551991956329736,2019
"08019308030",209.823163913102,0,0,2019
"08019308033",87.5740280069026,0,0,2019
"08019308051",108.441444720521,0,0,2019
"08019308052",47.9182247657072,0,0,2019
"08019308053",106.72106051973,0,0,2019
"08019308054",256.06886605154,0,0,2019
"08019308055",285.009375154388,0,0,2019
"08019308057",51.5917666253363,0,0,2019
"08019308059",129.095278008947,0,0,2019
"08019308067",2.72617921464479,0,0,2019
"08019308074",140.999919323673,0,0,2019
"08019308075",329.01769046607,0,0,2019
"08019308076",246.456325617565,0,0,2019
"08019308082",220.954386658331,0,0,2019
"08019308083",298.16078930579,0,0,2019
"08019308084",146.408783858484,0,0,2019
"08019308086",78.2993544031605,0,0,2019
"08019308092",353.795743274699,0,0,2019
"08019308094",305.781612238952,0,0,2019
"08019308096",81.2758538526487,0,0,2019
"08019308103",415.262272269646,0,0,2019
"08019308105",295.68164985582,0,0,2019
"08019308106",221.206576390961,0,0,2019
"08019308107",551.171608921357,0,0,2019
"08019308108",218.267217874012,0,0,2019
"08019308116",382.990544564177,0,0,2019
"08019309007",2.62631310627253,0,0,2019
"08019309008",211.125290614157,0,0,2019
"08019309009",1239.21663417329,0,0,2019
"08019309010",259.167733732636,0,0,2019
"08019309015",60.5783009033636,0,0,2019
"08019309017",271.82929854793,0,0,2019
"08019309018",137.400810358081,0,0,2019
"08019309019",8.63207292164055,0,0,2019
"08019309024",211.062286269882,0,0,2019
"08019309025",78.9497085332692,0,0,2019
"08019309028",81.0144497147188,0,0,2019
"08019309029",150.693204443352,0,0,2019
"08019309030",110.842478372582,0,0,2019
"08019309031",142.337405705737,0,0,2019
"08019309032",1006.11715752688,0,0,2019
"08019309033",397.152421725856,0,0,2019
"08019309037",240.014787892039,0,0,2019
"08019309049",383.312433257638,383.312433257638,1,2019
"08019309050",7.82306727853546,7.82306727853546,1,2019
"08019309051",9.45410040276477,9.45410040276477,1,2019
"08019309052",135.283877434933,135.283877434933,1,2019
"08019309053",180.356488797589,180.356488797589,1,2019
"08019309054",248.121565925784,248.121565925784,1,2019
"08019309055",367.95201148489,367.95201148489,1,2019
"08019309056",76.2508760051142,76.2508760051142,1,2019
"08019309057",380.311913681224,380.311913681224,1,2019
"08019309058",221.948022600182,221.948022600182,1,2019
"08019309062",335.653794128966,0,0,2019
"08019309063",161.134424887335,161.134424887335,1,2019
"08019309065",60.9905864925335,60.9905864925335,1,2019
"08019309067",266.919266577028,266.919266577028,1,2019
"08019309068",211.17491090339,211.17491090339,1,2019
"08019309069",345.532757363556,345.532757363556,1,2019
"08019309070",73.9913213939573,73.9913213939573,1,2019
"08019309071",280.240010915044,280.240010915044,1,2019
"08019309076",190.228552580059,190.228552580059,1,2019
"08019309077",361.827908334059,361.827908334059,1,2019
"08019309079",152.287220938854,152.287220938854,1,2019
"08019309081",316.094162027055,316.094162027055,1,2019
"08019309082",199.003894178878,199.003894178878,1,2019
"08019309083",516.225464720551,516.225464720551,1,2019
"08019309084",158.837015220927,158.837015220927,1,2019
"08019309086",133.303145443527,133.303145443527,1,2019
"08019309087",293.168889231922,293.168889231922,1,2019
"08019309088",477.337258054187,477.337258054187,1,2019
"08019309089",648.63220828495,648.63220828495,1,2019
"08019309090",310.76501629075,310.76501629075,1,2019
"08019309091",418.98200600157,418.98200600157,1,2019
"08019309092",384.896213145436,384.896213145436,1,2019
"08019309093",134.32430759855,134.32430759855,1,2019
"08019309094",31.724773023154,31.724773023154,1,2019
"08019309095",481.325302083382,481.325302083382,1,2019
"08019310001",192.023857133034,192.023857133034,1,2019
"08019310002",237.942202544559,237.942202544559,1,2019
"08019310004",270.552577292178,270.552577292178,1,2019
"08019310005",483.937886491014,483.937886491014,1,2019
"08019310006",312.404654196368,312.404654196368,1,2019
"08019310007",520.432553274174,520.432553274174,1,2019
"08019310008",284.462683906444,284.462683906444,1,2019
"08019310012",94.042610014501,94.042610014501,1,2019
"08019310013",88.9712029014775,88.9712029014775,1,2019
"08019310015",140.172528373238,140.172528373238,1,2019
"08019310018",4.88820422721778,4.88820422721778,1,2019
"08019310021",121.713405635115,121.713405635115,1,2019
"08019310023",102.458662775959,102.458662775959,1,2019
"08019310024",38.8385879954579,38.8385879954579,1,2019
"08019310025",34.7046402938463,34.7046402938463,1,2019
"08019310026",638.122049252401,638.122049252401,1,2019
"08019310027",38.0904529923871,38.0904529923871,1,2019
"08019310028",406.512694865963,406.512694865963,1,2019
"08019310029",135.13639432258,135.13639432258,1,2019
"08019310030",131.658325395388,131.658325395388,1,2019
"08019310031",493.440025315967,493.440025315967,1,2019
"08019310032",89.0904419303146,89.0904419303146,1,2019
"08019310033",269.433754939022,269.433754939022,1,2019
"08019310034",131.50419488291,131.50419488291,1,2019
"08019310035",283.109548013457,283.109548013457,1,2019
"08019310038",192.327115722125,192.327115722125,1,2019
"08019310039",541.878315110361,541.878315110361,1,2019
"08019310040",581.21454992379,581.21454992379,1,2019
"08019310041",213.09525540536,213.09525540536,1,2019
"08019310042",2338.85414192012,1868.5253290124,0.798906308658649,2019
"08019310043",2044.71670477234,2044.71670477234,1,2019
"08019310044",1097.14749069945,1097.14749069945,1,2019
"08019310045",2.31410315407838,2.31410315407838,1,2019
"08019310047",277.549811852237,277.549811852237,1,2019
"08019310048",484.887832095272,484.887832095272,1,2019
"08019310049",320.778069034908,320.778069034908,1,2019
"08019310050",657.839266711713,657.839266711713,1,2019
"08019310051",296.662652591083,296.662652591083,1,2019
"08019310052",993.775590447426,993.775590447426,1,2019
"08019310053",170.222455511482,170.222455511482,1,2019
"08019310054",1533.0770539381,1533.0770539381,1,2019
"08019310055",1203.70928965927,791.693607785468,0.657711637341911,2019
"08019310056",580.512246654691,580.512246654691,1,2019
"08019310057",899.729846344434,899.729846344434,1,2019
"08019310058",260.345521654687,260.345521654687,1,2019
"08019310059",848.842871373868,815.604082814378,0.960842236319082,2019
"08019310060",95.8638947362165,95.8638947362165,1,2019
"08019310061",116.637989950137,116.637989950137,1,2019
"08019310062",0.145018001938787,0.145018001938787,1,2019
"08019310063",208.624541753464,208.624541753464,1,2019
"08019310064",201.421876926836,201.421876926836,1,2019
"08019310066",127.261321902435,127.261321902435,1,2019
"08019310067",537.813067106025,278.391844795114,0.517636818110689,2019
"08019310068",457.802463910127,457.802463910127,1,2019
"08019310069",831.554461991597,831.554461991597,1,2019
"08019310070",424.064577289697,424.064577289697,1,2019
"08019310071",522.749038444552,522.749038444552,1,2019
"08019310072",443.405615100085,443.405615100085,1,2019
"08019310073",22.0823974368801,22.0823974368801,1,2019
"08019310074",194.677818767929,194.677818767929,1,2019
"08019310075",324.977942406789,324.977942406789,1,2019
"08019310076",869.611791109694,869.611791109694,1,2019
"08019310077",382.017794665291,382.017794665291,1,2019
"08019310078",1770.24396575341,1250.10405888492,0.706176144683469,2019
"08019310079",271.010947510391,271.010947510391,1,2019
"08019310080",2576.24162387062,2576.24162387062,1,2019
"08019310081",692.072379066472,692.072379066472,1,2019
"08019310083",241.32330992111,0,0,2019
"08019310085",391.629980299841,150.703604677707,0.384811205113369,2019
"08019310086",122.139030286472,122.139030286472,1,2019
"08019310087",129.377895816522,129.377895816522,1,2019
"08019310088",164.767434351187,164.767434351187,1,2019
"08019310089",379.31203145662,379.31203145662,1,2019
"08019310090",256.147779944444,256.147779944444,1,2019
"08019310091",273.149679949155,273.149679949155,1,2019
"08019310092",825.737181073752,825.737181073752,1,2019
"08019310093",65.976523798574,65.976523798574,1,2019
"08019310094",1443.89139385551,1443.89139385551,1,2019
"08019310095",11.9707234267625,11.9707234267625,1,2019
"08019310096",1061.03202928684,1061.03202928684,1,2019
"08019310097",167.147306713803,167.147306713803,1,2019
"08019310099",148.661552363703,148.661552363703,1,2019
"08019310100",682.542955444897,682.542955444897,1,2019
"08019310101",342.530217271296,342.530217271296,1,2019
"08019310103",144.379699115214,144.379699115214,1,2019
"08019310104",143.550594819964,143.550594819964,1,2019
"08019310105",45.6494724534121,45.6494724534121,1,2019
"08019310107",282.580288164327,282.580288164327,1,2019
"08019310109",13.0597134507475,13.0597134507475,1,2019
"08019310110",677.582018084034,677.582018084034,1,2019
"08019310111",202.550069998767,202.550069998767,1,2019
"08019310112",137.52264121945,137.52264121945,1,2019
"08019310113",345.439840214345,345.439840214345,1,2019
"08019310114",70.7818161545631,70.7818161545631,1,2019
"08019310115",271.990338918158,271.990338918158,1,2019
"08019310116",68.7844288721499,68.7844288721499,1,2019
"08019310117",134.003321917297,134.003321917297,1,2019
"08019310118",130.598717518974,130.598717518974,1,2019
"08019310119",128.042016271191,128.042016271191,1,2019
"08019310120",628.500740086727,628.500740086727,1,2019
"08019310121",250.7075829738,250.7075829738,1,2019
"08019310122",283.424371401094,283.424371401094,1,2019
"08019310125",151.638437036588,151.638437036588,1,2019
"08019310126",127.966876787742,127.966876787742,1,2019
"08019310128",265.627240673233,265.627240673233,1,2019
"08019310129",273.035769812337,273.035769812337,1,2019
"08019310130",404.865929300853,404.865929300853,1,2019
"08019310131",133.058958611578,133.058958611578,1,2019
"08019310135",498.473137342045,363.013866546585,0.728251613481612,2019
"08019310136",251.235153834011,251.235153834011,1,2019
"08019310138",390.219159230489,390.219159230489,1,2019
"08019310139",345.274081255766,345.274081255766,1,2019
"08019310140",403.671236892741,403.671236892741,1,2019
"08019310141",279.894637939279,279.894637939279,1,2019
"08019310143",196.764649942013,196.764649942013,1,2019
"08019310235",1057.49603641967,1057.49603641967,1,2019
"08019310236",491.991441408869,491.991441408869,1,2019
"08019310237",550.796804291808,550.796804291808,1,2019
"08077104001",507.265494825371,0,0,2019
"08077105001",9.9795387839349,0,0,2019
"08101702008",8.23558291282786,0,0,2019
"08194403001",222.587817649506,222.587817649506,1,2019
"08194405003",2.60524220281284,0,0,2019
"08194406004",4.12962049274915,0,0,2019
"08194406007",40.0360281531262,40.0360281531262,1,2019
"08245704006",10.221170745904,0,0,2019
"08245704009",276.851792624608,0,0,2019
"08245704012",165.797131275046,0,0,2019
"08245704015",303.231503110302,0,0,2019
"08245705015",229.851057995676,0,0,2019
"08245705016",233.069432439489,0,0,2019
"08245705019",695.494403817528,0,0,2019
"08019301001",1528.11255403391,1528.11255403391,1,2020
"08019301002",118.752375085685,118.752375085685,1,2020
"08019301003",226.268866722546,226.268866722546,1,2020
"08019301004",306.394694310764,185.560669855103,0.605626250390927,2020
"08019301007",307.848909562876,0,0,2020
"08019301008",108.28427741623,0,0,2020
"08019301010",91.1538578913337,0,0,2020
"08019301013",70.7988227888322,0,0,2020
"08019301018",218.24245324181,0,0,2020
"08019301019",26.4055710194974,0,0,2020
"08019301021",65.0356587358427,0,0,2020
"08019301026",44.8046870875199,44.8046870875199,1,2020
"08019301030",2072.16334995173,2072.16334995173,1,2020
"08019301031",24.9885005953521,24.9885005953521,1,2020
"08019301032",1180.0780857992,280.865994625871,0.23800627941977,2020
"08019301035",63.0818194690498,0,0,2020
"08019301036",606.044814456002,0,0,2020
"08019301043",2425.01277218872,2425.01277218872,1,2020
"08019301052",145.369318770683,145.369318770683,1,2020
"08019301055",1203.48595827855,1203.48595827855,1,2020
"08019302001",1209.82293235112,1209.82293235112,1,2020
"08019302003",323.299225547286,323.299225547286,1,2020
"08019302004",29.5137714937476,29.5137714937476,1,2020
"08019302006",267.486419414818,267.486419414818,1,2020
"08019302007",220.873779941844,220.873779941844,1,2020
"08019302008",281.617550172528,281.617550172528,1,2020
"08019302009",728.525279247213,728.525279247213,1,2020
"08019302010",182.80362115712,182.80362115712,1,2020
"08019302011",269.649921016163,269.649921016163,1,2020
"08019302012",182.695690848228,182.695690848228,1,2020
"08019302013",1115.66402223085,1115.66402223085,1,2020
"08019302014",55.6139731255758,55.6139731255758,1,2020
"08019302015",126.178839356404,126.178839356404,1,2020
"08019302016",725.610214509677,725.610214509677,1,2020
"08019302017",686.760820646953,686.760820646953,1,2020
"08019302018",470.51670435394,470.51670435394,1,2020
"08019302019",551.207155946764,551.207155946764,1,2020
"08019302020",1224.01842743272,1224.01842743272,1,2020
"08019302021",550.618338384821,550.618338384821,1,2020
"08019302022",457.62221311428,457.62221311428,1,2020
"08019302023",564.658638036215,564.658638036215,1,2020
"08019302024",893.705828613003,893.705828613003,1,2020
"08019302026",257.167326942209,257.167326942209,1,2020
"08019302027",259.275457415081,259.275457415081,1,2020
"08019302028",781.994753046875,781.994753046875,1,2020
"08019302029",266.906945367309,266.906945367309,1,2020
"08019302031",134.276332930936,134.276332930936,1,2020
"08019302032",529.630558651991,529.630558651991,1,2020
"08019302033",274.976913055208,274.976913055208,1,2020
"08019302037",269.167312601667,269.167312601667,1,2020
"08019302039",267.98042280101,267.98042280101,1,2020
"08019302040",533.178423944025,533.178423944025,1,2020
"08019302041",288.653923679605,288.653923679605,1,2020
"08019302042",253.583668355148,253.583668355148,1,2020
"08019302043",427.545610994392,427.545610994392,1,2020
"08019302044",263.454464124796,263.454464124796,1,2020
"08019302048",273.511451290675,273.511451290675,1,2020
"08019302049",770.907063779895,770.907063779895,1,2020
"08019302050",261.325132876953,261.325132876953,1,2020
"08019302051",689.854894867885,689.854894867885,1,2020
"08019302052",532.565400226162,532.565400226162,1,2020
"08019302053",765.801110485798,765.801110485798,1,2020
"08019302055",133.415111461883,133.415111461883,1,2020
"08019302056",787.478548725075,787.478548725075,1,2020
"08019302057",566.467987745588,566.467987745588,1,2020
"08019302058",134.204650306893,134.204650306893,1,2020
"08019302059",132.60513047247,132.60513047247,1,2020
"08019302060",749.281646245544,749.281646245544,1,2020
"08019302061",588.52233105678,588.52233105678,1,2020
"08019302062",679.065118184316,679.065118184316,1,2020
"08019302063",612.769505175047,612.769505175047,1,2020
"08019302064",401.30545803674,401.30545803674,1,2020
"08019302065",224.839590906184,224.839590906184,1,2020
"08019302066",320.39107035907,320.39107035907,1,2020
"08019302067",700.111678679622,700.111678679622,1,2020
"08019302068",457.231429595911,457.231429595911,1,2020
"08019302069",942.425531819308,942.425531819308,1,2020
"08019302070",534.515858271111,534.515858271111,1,2020
"08019302071",936.145882823692,936.145882823692,1,2020
"08019302072",562.38626886951,562.38626886951,1,2020
"08019302073",476.909237803684,476.909237803684,1,2020
"08019302074",330.876387474708,330.876387474708,1,2020
"08019302075",211.893780024246,211.893780024246,1,2020
"08019302076",550.294741644886,550.294741644886,1,2020
"08019302077",1441.90674606251,1441.90674606251,1,2020
"08019302078",2114.42929637005,2114.42929637005,1,2020
"08019302079",1404.46535734735,1404.46535734735,1,2020
"08019302080",1407.05140117055,1407.05140117055,1,2020
"08019302081",731.954877514202,731.954877514202,1,2020
"08019302082",886.710361517963,886.710361517963,1,2020
"08019302083",482.754553794467,482.754553794467,1,2020
"08019302084",267.6645216948,267.6645216948,1,2020
"08019302085",833.898622021479,833.898622021479,1,2020
"08019302086",420.300477256503,420.300477256503,1,2020
"08019302088",536.140527743915,536.140527743915,1,2020
"08019302089",535.403867331848,535.403867331848,1,2020
"08019302090",134.823391258657,134.823391258657,1,2020
"08019302091",1336.82250911124,1336.82250911124,1,2020
"08019302092",555.214918860481,555.214918860481,1,2020
"08019302093",402.379495853738,402.379495853738,1,2020
"08019302094",268.296894672703,268.296894672703,1,2020
"08019302095",402.751624567765,402.751624567765,1,2020
"08019302096",410.348188017003,410.348188017003,1,2020
"08019302097",134.349020353034,134.349020353034,1,2020
"08019302098",134.136196863516,134.136196863516,1,2020
"08019302099",279.548958574914,279.548958574914,1,2020
"08019302100",275.708103872949,275.708103872949,1,2020
"08019302101",412.47049090362,412.47049090362,1,2020
"08019302103",136.788032070228,136.788032070228,1,2020
"08019302104",43.4465982719719,43.4465982719719,1,2020
"08019302106",415.520212428732,415.520212428732,1,2020
"08019302107",419.329053512764,419.329053512764,1,2020
"08019302108",834.572696780353,834.572696780353,1,2020
"08019302109",385.969288968524,385.969288968524,1,2020
"08019302110",897.569712068917,897.569712068917,1,2020
"08019302111",517.935870576005,517.935870576005,1,2020
"08019302112",690.611948045237,690.611948045237,1,2020
"08019302113",133.664845083618,133.664845083618,1,2020
"08019302114",134.69737507402,134.69737507402,1,2020
"08019302116",139.903898268189,139.903898268189,1,2020
"08019302118",457.996863888679,457.996863888679,1,2020
"08019302119",120.817395161736,120.817395161736,1,2020
"08019302120",134.842841339177,134.842841339177,1,2020
"08019302121",210.765928400067,210.765928400067,1,2020
"08019302122",269.031901524277,269.031901524277,1,2020
"08019302123",133.39877403007,133.39877403007,1,2020
"08019302125",120.569825064912,120.569825064912,1,2020
"08019302126",199.470419559285,199.470419559285,1,2020
"08019302127",214.952136271076,214.952136271076,1,2020
"08019302128",133.863164303086,133.863164303086,1,2020
"08019302129",467.406607790156,467.406607790156,1,2020
"08019302130",152.691934247398,152.691934247398,1,2020
"08019302131",51.3579956644528,51.3579956644528,1,2020
"08019302133",131.856446696224,131.856446696224,1,2020
"08019302134",312.227173021271,312.227173021271,1,2020
"08019302135",140.9238543536,140.9238543536,1,2020
"08019302136",134.076493844944,134.076493844944,1,2020
"08019302137",322.003801053354,322.003801053354,1,2020
"08019302138",271.725995841527,271.725995841527,1,2020
"08019302139",477.051913475995,477.051913475995,1,2020
"08019302140",268.001889129727,268.001889129727,1,2020
"08019302141",266.702028538391,266.702028538391,1,2020
"08019302142",575.71787675655,575.71787675655,1,2020
"08019302143",666.034546216488,666.034546216488,1,2020
"08019302144",414.642398207396,414.642398207396,1,2020
"08019302145",510.184087538772,510.184087538772,1,2020
"08019302146",267.414592082058,267.414592082058,1,2020
"08019302147",267.473119727948,267.473119727948,1,2020
"08019302148",1107.61562315659,1107.61562315659,1,2020
"08019302149",833.387562887705,833.387562887705,1,2020
"08019302150",502.499531614095,502.499531614095,1,2020
"08019302151",333.852109022504,333.852109022504,1,2020
"08019302152",134.200047985189,134.200047985189,1,2020
"08019302154",316.596675463224,316.596675463224,1,2020
"08019302155",182.704997757088,182.704997757088,1,2020
"08019302156",132.613010306714,132.613010306714,1,2020
"08019302157",133.649012924773,133.649012924773,1,2020
"08019302158",133.505190671186,133.505190671186,1,2020
"08019302159",415.894028970872,415.894028970872,1,2020
"08019302160",421.485717820801,421.485717820801,1,2020
"08019302162",138.663934377222,138.663934377222,1,2020
"08019302163",269.107666452077,269.107666452077,1,2020
"08019302164",528.345823531021,528.345823531021,1,2020
"08019302166",135.365532503762,135.365532503762,1,2020
"08019302168",134.488704412711,134.488704412711,1,2020
"08019302169",380.9317964563,380.9317964563,1,2020
"08019302170",476.650657058059,476.650657058059,1,2020
"08019302171",379.205853855489,379.205853855489,1,2020
"08019302172",19.9692097119072,0,0,2020
"08019302173",406.580457121388,298.331377451355,0.733757297543414,2020
"08019303003",8.93684325805029,8.93684325805029,1,2020
"08019303020",322.615351692404,322.615351692404,1,2020
"08019303024",706.626147600818,0,0,2020
"08019303025",7324.45834363723,1459.5318008384,0.199268223309141,2020
"08019303028",17.1199949420847,0,0,2020
"08019303036",439.591375017639,0,0,2020
"08019303039",77.6296367273826,0,0,2020
"08019303040",290.978582737293,0,0,2020
"08019303047",606.438801533176,606.438801533176,1,2020
"08019303048",539.767203314033,539.767203314033,1,2020
"08019303051",50.7593415643608,0,0,2020
"08019303052",92.3764079469668,0,0,2020
"08019303053",16.3453381276442,0,0,2020
"08019303054",661.629780812693,0,0,2020
"08019303055",116.236161987618,0,0,2020
"08019303056",159.047065366005,0,0,2020
"08019303057",120.743553124115,0,0,2020
"08019303058",410.767635486588,0,0,2020
"08019303060",145.657759369536,0,0,2020
"08019303061",38.5153801278634,0,0,2020
"08019303062",50.0809971665411,0,0,2020
"08019303063",199.577210124428,0,0,2020
"08019303088",191.288533378631,191.288533378631,1,2020
"08019303089",202.011018446437,202.011018446437,1,2020
"08019303090",247.391707039897,247.391707039897,1,2020
"08019303096",16.0480306828969,16.0480306828969,1,2020
"08019303100",14.7171565065461,0,0,2020
"08019303105",67.9033994680065,0,0,2020
"08019303106",196.663909643665,76.2742911281617,0.387840815665482,2020
"08019303107",110.689320445045,110.689320445045,1,2020
"08019303108",214.548214887405,0,0,2020
"08019303113",588.478389693934,588.478389693934,1,2020
"08019303114",325.785714451552,325.785714451552,1,2020
"08019303212",127.633723529677,0,0,2020
"08019303213",106.300033287691,0,0,2020
"08019304001",287.848289331296,287.848289331296,1,2020
"08019304002",386.330909514709,386.330909514709,1,2020
"08019304003",118.881362451241,118.881362451241,1,2020
"08019304009",332.089989314548,332.089989314548,1,2020
"08019304012",282.279885202024,282.279885202024,1,2020
"08019304015",149.130242504691,149.130242504691,1,2020
"08019304016",170.275443643608,154.118566146762,0.905113284974533,2020
"08019304017",375.859157676779,365.203285871571,0.971649295786556,2020
"08019304018",330.754185227134,330.754185227134,1,2020
"08019304019",266.276290617,266.276290617,1,2020
"08019304022",342.799273647045,342.799273647045,1,2020
"08019304023",892.872109448743,892.872109448743,1,2020
"08019304024",539.725398863977,539.725398863977,1,2020
"08019304028",288.496841669162,288.496841669162,1,2020
"08019304030",206.846164487564,123.547966108739,0.597293966822222,2020
"08019304031",246.771785644434,246.771785644434,1,2020
"08019304032",241.882137632381,241.882137632381,1,2020
"08019304034",219.554341415144,0,0,2020
"08019304037",114.831485587683,0,0,2020
"08019304041",178.245628429739,0,0,2020
"08019304042",34.7993090413152,0,0,2020
"08019304043",322.882951666858,0,0,2020
"08019304046",433.786698904358,0,0,2020
"08019304047",1522.31933634874,0,0,2020
"08019304049",1176.51494093029,394.63507282879,0.33542716637049,2020
"08019304050",143.336478239424,143.336478239424,1,2020
"08019304052",572.491767591498,396.180788282186,0.69202879536406,2020
"08019304053",2407.14728018083,184.495878295125,0.0766450311595661,2020
"08019304054",475.4533482706,0,0,2020
"08019304055",468.201932456052,0,0,2020
"08019304084",170.623984634192,0,0,2020
"08019305005",950.640648929779,0,0,2020
"08019305011",76.16877497173,0,0,2020
"08019305012",312.155300444523,0,0,2020
"08019305021",614.454043336398,614.454043336398,1,2020
"08019305022",144.611888112793,144.611888112793,1,2020
"08019305024",146.656190132145,146.656190132145,1,2020
"08019305025",139.743145972553,139.743145972553,1,2020
"08019305026",312.129532237919,312.129532237919,1,2020
"08019305030",143.283269594859,143.283269594859,1,2020
"08019305049",192.543829645942,192.543829645942,1,2020
"08019305053",107.693152526427,107.693152526427,1,2020
"08019305054",62.0672532838165,62.0672532838165,1,2020
"08019305055",352.899710755056,352.899710755056,1,2020
"08019305056",727.281969464831,727.281969464831,1,2020
"08019305057",487.350465801524,487.350465801524,1,2020
"08019305058",318.28874925467,318.28874925467,1,2020
"08019305059",657.270949592087,657.270949592087,1,2020
"08019305060",85.8632394468117,85.8632394468117,1,2020
"08019305061",203.213104536465,203.213104536465,1,2020
"08019305065",148.294873103417,148.294873103417,1,2020
"08019305066",149.520521689025,149.520521689025,1,2020
"08019305067",563.243316073417,563.243316073417,1,2020
"08019305068",634.149872446966,634.149872446966,1,2020
"08019305071",145.99672502794,145.99672502794,1,2020
"08019305081",28.5475910427484,28.5475910427484,1,2020
"08019305082",0.748800976623565,0.748800976623565,1,2020
